Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Mean_Temperature_F
194250,231,2/24/2014 15:46,Mountain View Caltrain Station,28,2/24/2014 15:50,Mountain View City Hall,27,77,Subscriber,57
194310,398,2/24/2014 16:11,2nd at Townsend,61,2/24/2014 16:18,Market at Sansome,77,490,Subscriber,57
194355,452,2/24/2014 16:42,Market at 10th,67,2/24/2014 16:49,San Francisco Caltrain (Townsend at 4th),70,470,Subscriber,57
194474,559,2/24/2014 17:21,Market at 4th,76,2/24/2014 17:30,San Francisco Caltrain 2 (330 Townsend),69,315,Subscriber,57
194508,786,2/24/2014 17:37,Beale at Market,56,2/24/2014 17:50,San Francisco Caltrain (Townsend at 4th),70,631,Subscriber,57
194567,386,2/24/2014 17:57,Mountain View Caltrain Station,28,2/24/2014 18:04,Castro Street and El Camino Real,32,118,Subscriber,57
195015,211,2/25/2014 7:53,Mountain View City Hall,27,2/25/2014 7:56,Mountain View Caltrain Station,28,51,Subscriber,56
195031,415,2/25/2014 8:00,Market at 4th,76,2/25/2014 8:07,South Van Ness at Market,66,349,Subscriber,56
195157,890,2/25/2014 8:46,San Francisco Caltrain 2 (330 Townsend),69,2/25/2014 9:01,Beale at Market,56,547,Subscriber,56
195550,372,2/25/2014 13:19,Mountain View Caltrain Station,28,2/25/2014 13:25,Mountain View City Hall,27,51,Subscriber,56
195591,569,2/25/2014 14:11,2nd at Townsend,61,2/25/2014 14:20,5th at Howard,57,607,Subscriber,56
195677,524,2/25/2014 15:40,5th at Howard,57,2/25/2014 15:49,2nd at Townsend,61,535,Subscriber,56
195778,500,2/25/2014 16:40,Market at 10th,67,2/25/2014 16:49,San Francisco Caltrain 2 (330 Townsend),69,625,Subscriber,56
196058,719,2/25/2014 18:33,Embarcadero at Folsom,51,2/25/2014 18:45,San Francisco Caltrain (Townsend at 4th),70,560,Subscriber,56
196092,584,2/25/2014 18:50,South Van Ness at Market,66,2/25/2014 19:00,Market at Sansome,77,626,Subscriber,56
196259,534,2/25/2014 22:33,Commercial at Montgomery,45,2/25/2014 22:42,Civic Center BART (7th at Market),72,371,Subscriber,56
196357,507,2/26/2014 7:50,Market at 4th,76,2/26/2014 7:58,South Van Ness at Market,66,291,Subscriber,56
196940,485,2/27/2014 7:56,Market at 4th,76,2/27/2014 8:04,South Van Ness at Market,66,276,Subscriber,60
197053,972,2/27/2014 8:47,San Francisco Caltrain (Townsend at 4th),70,2/27/2014 9:03,Beale at Market,56,395,Subscriber,60
197099,621,2/27/2014 8:59,San Francisco Caltrain (Townsend at 4th),70,2/27/2014 9:09,Harry Bridges Plaza (Ferry Building),50,310,Subscriber,60
197255,446,2/27/2014 10:48,Market at Sansome,77,2/27/2014 10:55,2nd at Townsend,61,268,Subscriber,60
197704,113,2/27/2014 17:42,Mountain View City Hall,27,2/27/2014 17:44,Castro Street and El Camino Real,32,194,Subscriber,60
197730,365,2/27/2014 17:53,Mountain View Caltrain Station,28,2/27/2014 17:59,Castro Street and El Camino Real,32,29,Subscriber,60
197732,350,2/27/2014 17:53,Mountain View Caltrain Station,28,2/27/2014 17:59,Mountain View City Hall,27,129,Subscriber,60
198055,225,2/28/2014 6:51,Mountain View City Hall,27,2/28/2014 6:55,Mountain View Caltrain Station,28,129,Customer,56
198182,946,2/28/2014 8:52,San Francisco Caltrain (Townsend at 4th),70,2/28/2014 9:08,Beale at Market,56,563,Subscriber,56
198245,204,2/28/2014 9:29,Mountain View City Hall,27,2/28/2014 9:32,Mountain View Caltrain Station,28,693,Subscriber,56
198511,1000,2/28/2014 16:53,2nd at Townsend,61,2/28/2014 17:09,2nd at Townsend,61,544,Subscriber,56
198637,342,2/28/2014 18:12,Mountain View Caltrain Station,28,2/28/2014 18:18,Castro Street and El Camino Real,32,146,Subscriber,56
